Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,257,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.373130000002,14925.373130000002,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
98,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10204.08163,10204.08163,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11455395,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,414.9136717,4.713936097,216139.5283,585910.6779,2060313,4,9527548,453692.7619,818253.1874,2105177,221,11500000,369525.3871,732549.4820000002,2060313,4,0,0,0,0,712,1032,1.920492484,2.793443613,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
107,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9345.794393,9345.794393,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
12866358,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,369.4130072,4.119269804,247429.9615,673731.1885,2648565,3,10700000,533428.0,952628.9069,2692110,487,12900000,415039.5806,836613.9888,2648565,3,0,0,0,0,680,1032,1.6321635069999998,2.487106297,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
13924841,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,341.3324432,3.806147589,267785.4038,736346.9423,2609852,3,11800000,588362.9,1060492.927,2664480,312,13900000,449184.2258,915231.4179,2609852,3,0,0,0,0,680,1032,1.508096215,2.298051375,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
71285,1,1,49,136,49,49,49.0,0.0,136,136,136.0,0.0,2595.216385,28.05639335,71285.0,0.0,71285,71285,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.02819668,14.02819668,49,136,78.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,117.0,49.0,136.0,32,0,0,0,0,0,0,1,49,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
238,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8403.361345000001,238.0,0.0,238,238,238,238.0,0.0,238,238,0,0.0,0.0,0,0,0,0,0,0,40,0,8403.361345000001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
13177680,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,360.6856442,4.021952271,253416.9231,689885.0444,2582987,3,10600000,527536.4,933907.033,2498649,241,13200000,425083.7097,856613.3202,2582987,3,0,0,0,0,680,1032,1.59360373,2.428348541,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
13467873,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,352.9139308,3.935291044,258997.5577,702549.1901,2605191,3,11300000,565849.4,999243.5638,2656480,313,13500000,434443.5484,872013.4425,2605191,3,0,0,0,0,680,1032,1.559266263,2.376024781,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
4,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,19300000.0,750000.0,2.0,1.4142135619999998,3,1,4,2.0,1.4142135619999998,3,1,0,0.0,0.0,0,0,1,0,0,0,96,0,750000.0,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,96,0,0,0,0,0,0,3,77,0,0,122,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47573,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9708.737864,9708.737864,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11555321,21,32,2024,2745,640,0,96.38095238,140.1821944,976,0,85.78125,220.240592,412.7103003,4.586631561,222217.7115,598694.9172,2091123,4,9422690,471134.5,825565.0953,2124316,328,11600000,372749.3226,742600.8345,2091123,4,0,0,0,0,680,1032,1.817344581,2.76928698,0,976,88.31481481,189.6409541,35963.69147,0,0,0,1,0,0,0,0,1,89.98113208,96.38095238,85.78125,680,0,0,0,0,0,0,21,2024,32,2745,29200,257,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11864172,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,400.6179277,4.467231257,228157.1538,618354.2352,2263110,3,9557387,477869.35,844056.7949,2149488,369,11900000,382711.0645,767453.4236,2263110,3,0,0,0,0,680,1032,1.770035026,2.6971962310000004,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
113,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17699.11504,113.0,0.0,113,113,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8849.557522,8849.557522,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11268797,7,9,2915,1128,2347,0,416.4285714,872.2012109,956,0,125.3333333,314.92102180000006,358.778315,1.419849874,751253.1333,2562993.119,10000000,3,1268310,211385.0,196481.5539,442459,32637,11200000,1404400.75,3479669.3510000007,10000000,3,0,0,0,0,232,296,0.62118432,0.798665554,0,2347,237.8235294,599.5600716,359472.2794,0,0,0,1,0,0,0,0,1,252.6875,416.4285714,125.3333333,232,0,0,0,0,0,0,7,2915,9,1128,29200,71,3,32,1268310.0,0.0,1268310,1268310,10000000.0,0.0,10000000,10000000,BENIGN
118064541,14,15,927,4735,312,0,66.21428571,97.07267584,1460,0,315.6666667,539.0611767999999,47.9568205,0.245628364,4216590.75,15400000.0,58800000,1,118000000,9081887.769,22000000.0,58900000,59,118000000,8427505.643,21300000.0,58900000,1,0,0,0,0,292,312,0.11857921,0.127049154,0,1460,188.7333333,401.641969,161316.2713,0,0,0,1,0,0,0,0,1,195.2413793,66.21428571,315.6666667,292,0,0,0,0,0,0,14,927,15,4735,8192,70,7,20,317880.5,337832.2855,556764,78997,58700000.0,227074.6149,58800000,58500000,BENIGN
30667,1,1,53,81,53,53,53.0,0.0,81,81,81.0,0.0,4369.517723,65.21668243,30667.0,0.0,30667,30667,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.60834121,32.60834121,53,81,62.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,93.5,53.0,81.0,20,0,0,0,0,0,0,1,53,1,81,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60634561,16,13,2430,1527,1484,0,151.875,395.2634354,726,0,117.4615385,251.7146584,65.25981115,0.4782750879999999,2165520.036,4161169.756,10000000,4,60600000,4042304.067,5062342.467,10100000,585,60600000,5048596.166999999,5205430.992,10100000,4,0,0,0,0,520,424,0.263875911,0.214399177,0,1484,131.9,328.5450003,107941.8172,0,0,0,1,0,0,0,0,0,136.4482759,151.875,117.4615385,520,0,0,0,0,0,0,16,2430,13,1527,29200,126,4,32,116167.6667,160564.2584,443918,50513,9989485.833,80728.62538,10000000,9826708,BENIGN
99713,1,1,59,102,59,59,59.0,0.0,102,102,102.0,0.0,1614.634,20.05756521,99713.0,0.0,99713,99713,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.02878261,10.02878261,59,102,73.33333333,24.82606158,616.3333332999998,0,0,0,0,0,0,0,0,1,110.0,59.0,102.0,32,0,0,0,0,0,0,1,59,1,102,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
205,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1951219.512,19512.19512,68.33333333,112.2957405,198,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9756.097561,9756.097561,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8792,3,1,82,0,51,0,27.33333333,25.69695183,0,0,0.0,0.0,9326.660601,454.9590537,2930.666667,5018.99555,8726,3,8792,4396.0,6212.640179999999,8789,3,0,0.0,0.0,0,0,1,0,0,0,60,20,341.2192903,113.7397634,0,51,26.6,25.6183528,656.3,0,1,0,0,1,0,0,0,0,33.25,27.33333333,0.0,60,0,0,0,0,0,0,3,82,1,0,110,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
92039898,12,12,707,4738,236,0,58.91666667,106.5845446,1398,0,394.8333333,607.4131189,59.15912684,0.260756482,4001734.696000001,13000000.0,45000000,1,92000000,8367263.455,18100000.0,45000000,1,92000000,8365877.818,18100000.0,45100000,1,1,0,0,0,240,240,0.130378241,0.130378241,0,1398,227.24,450.0250252,202522.5233,0,1,0,0,1,0,0,0,1,236.7083333,58.91666667,394.8333333,240,0,0,0,0,0,0,12,707,12,4738,836,39,2,20,537024.0,7006.013988,541978,532070,45000000.0,14905.81095,45000000,45000000,BENIGN
94137,1,1,40,124,40,40,40.0,0.0,124,124,124.0,0.0,1742.141772,21.24563137,94137.0,0.0,94137,94137,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.62281568,10.62281568,40,124,68.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,102.0,40.0,124.0,32,0,0,0,0,0,0,1,40,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11824907,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,401.9481929,4.56663211,223111.4528,611830.3575,2484342,4,10000000,502382.8,898939.7668,2558386,4,11800000,369525.0313,756424.6063,2484342,4,0,0,0,0,680,1064,1.7759124869999998,2.790719623,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,95.61904762,83.18181818,680,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11094282,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,428.4188918,4.957508742,205449.6667,562838.0389,2012297,3,9769701,444077.3182,822861.5736,2064182,274,11100000,357876.9355,709523.5151,2012297,3,0,0,0,0,744,1032,2.073140019,2.884368723,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11360524,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,418.3785889,4.665277764,218471.6154,586208.786,2206219,3,9839700,491985.0,864771.5208,2264607,586,11400000,366464.4194,726797.4273,2206219,3,0,0,0,0,680,1032,1.848506284,2.81677148,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
110,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18181.81818,110.0,0.0,110,110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9090.909091,9090.909091,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
2999845,3,0,150,0,50,50,50.0,0.0,0,0,0.0,0.0,50.00258347,1.000051669,1499922.5,222.7386361,1500080,1499765,2999845,1499922.5,222.7386361,1500080,1499765,0,0.0,0.0,0,0,0,0,0,0,72,0,1.000051669,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.66666667,50.0,0.0,72,0,0,0,0,0,0,3,150,0,0,-1,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
107,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9345.794393,9345.794393,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11177980,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,425.2109952,4.741464916,214961.1538,584034.8242,2303834,3,9259016,462950.8,825788.3182,2351037,288,11200000,360575.4839,725054.0055,2303834,3,0,0,0,0,680,1032,1.878693646,2.86277127,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
109,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.62385,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9174.311927,9174.311927,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11402063,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,416.8543885,4.648281631000001,219270.4423,595331.1382,2243143,4,9117565,455878.25,809336.5041,2066939,403,11400000,367805.6129,739021.543,2243143,4,0,0,0,0,680,1032,1.841771967,2.806509664,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
12425000,19,31,2008,2745,640,0,105.6842105,143.76719319999995,976,0,88.5483871,223.315,382.5352113,4.024144869,253571.4286,662674.2822,2262544,3,10500000,582955.5,959271.0682,2308040,318,12400000,414161.7667,811264.4724,2262544,3,0,0,0,0,616,1000,1.52917505,2.494969819,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
11225980,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,423.3928797,4.721191379,215884.2308,592307.9791,2281223,3,8902471,445123.55,796080.7291,2105475,314,11200000,362123.9032,736057.1207,2281223,3,0,0,0,0,680,1032,1.870660735,2.850530644,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
13368247,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,355.54399910000006,4.0394226710000005,252231.0755,688349.7468,2477469,3,10800000,516639.5714,935780.0262,2522002,237,13400000,431229.129,861209.1746,2477469,3,0,0,0,0,712,1032,1.6456907180000002,2.393731953,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
12485064,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,380.6948847,4.245072352,240097.3846,652327.6523,2414280,3,10000000,501369.65,884592.6525,2432468,507,12500000,402738.8065,809819.2389,2414280,3,0,0,0,0,680,1032,1.6820098,2.563062552,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
